filename,target,category,src_file,take,duration,sr
5-117773-A-16.wav,wind,Natural soundscapes,117773,A,5.0,44100
4-198360-B-49.wav,hand saw,Exterior/urban noises,198360,B,5.0,44100
2-110614-B-8.wav,sheep,Animals,110614,B,5.0,44100
3-170377-A-38.wav,clock tick,Interior/domestic sounds,170377,A,5.0,44100
3-155234-A-43.wav,car horn,Exterior/urban noises,155234,A,5.0,44100
3-65748-A-12.wav,crackling fire,Natural soundscapes,65748,A,5.0,44100
1-28135-A-11.wav,sea waves,Natural soundscapes,28135,A,5.0,44100
1-99958-A-31.wav,mouse click,Interior/domestic sounds,99958,A,5.0,44100
3-95697-A-5.wav,cat,Animals,95697,A,5.0,44100
5-207681-A-24.wav,coughing,Human non speech sounds,207681,A,5.0,44100
1-14262-A-37.wav,clock alarm,Interior/domestic sounds,14262,A,5.0,44100
4-161127-A-10.wav,rain,Natural soundscapes,161127,A,5.0,44100
2-51630-A-49.wav,hand saw,Exterior/urban noises,51630,A,5.0,44100
5-220955-A-40.wav,helicopter,Exterior/urban noises,220955,A,5.0,44100
5-156999-E-19.wav,thunderstorm,Natural soundscapes,156999,E,5.0,44100
3-126391-A-27.wav,brushing teeth,Human non speech sounds,126391,A,5.0,44100
5-180156-C-43.wav,car horn,Exterior/urban noises,180156,C,5.0,44100
4-250869-B-2.wav,pig,Animals,250869,B,5.0,44100
4-108352-A-33.wav,door wood creaks,Interior/domestic sounds,108352,A,5.0,44100
1-208757-A-2.wav,pig,Animals,208757,A,5.0,44100
3-152020-C-36.wav,vacuum cleaner,Interior/domestic sounds,152020,C,5.0,44100
3-152007-B-20.wav,crying baby,Human non speech sounds,152007,B,5.0,44100
5-198891-B-8.wav,sheep,Animals,198891,B,5.0,44100
1-79146-A-29.wav,drinking sipping,Human non speech sounds,79146,A,5.0,44100
2-69131-B-5.wav,cat,Animals,69131,B,5.0,44100
1-56907-A-46.wav,church bells,Exterior/urban noises,56907,A,5.0,44100
3-146873-A-24.wav,coughing,Human non speech sounds,146873,A,5.0,44100
1-58792-A-24.wav,coughing,Human non speech sounds,58792,A,5.0,44100
5-172639-A-5.wav,cat,Animals,172639,A,5.0,44100
2-95567-A-23.wav,breathing,Human non speech sounds,95567,A,5.0,44100
4-125825-A-46.wav,church bells,Exterior/urban noises,125825,A,5.0,44100
1-7057-A-12.wav,crackling fire,Natural soundscapes,7057,A,5.0,44100
2-118459-B-32.wav,keyboard typing,Interior/domestic sounds,118459,B,5.0,44100
5-198411-F-20.wav,crying baby,Human non speech sounds,198411,F,5.0,44100
5-195710-A-10.wav,rain,Natural soundscapes,195710,A,5.0,44100
1-30830-A-24.wav,coughing,Human non speech sounds,30830,A,5.0,44100
5-219044-A-46.wav,church bells,Exterior/urban noises,219044,A,5.0,44100
3-108791-A-18.wav,toilet flush,Natural soundscapes,108791,A,5.0,44100
4-210309-A-31.wav,mouse click,Interior/domestic sounds,210309,A,5.0,44100
2-85139-A-13.wav,crickets,Natural soundscapes,85139,A,5.0,44100
5-194899-B-3.wav,cow,Animals,194899,B,5.0,44100
5-216370-B-41.wav,chainsaw,Exterior/urban noises,216370,B,5.0,44100
1-21189-A-10.wav,rain,Natural soundscapes,21189,A,5.0,44100
4-199261-A-0.wav,dog,Animals,199261,A,5.0,44100
1-67432-A-27.wav,brushing teeth,Human non speech sounds,67432,A,5.0,44100
4-223127-A-14.wav,chirping birds,Natural soundscapes,223127,A,5.0,44100
2-112213-B-39.wav,glass breaking,Interior/domestic sounds,112213,B,5.0,44100
5-253085-B-3.wav,cow,Animals,253085,B,5.0,44100
3-62878-A-42.wav,siren,Exterior/urban noises,62878,A,5.0,44100
4-157296-A-24.wav,coughing,Human non speech sounds,157296,A,5.0,44100
4-188287-A-9.wav,crow,Animals,188287,A,5.0,44100
5-261464-A-23.wav,breathing,Human non speech sounds,261464,A,5.0,44100
3-155584-A-14.wav,chirping birds,Natural soundscapes,155584,A,5.0,44100
4-171706-A-23.wav,breathing,Human non speech sounds,171706,A,5.0,44100
4-167077-A-20.wav,crying baby,Human non speech sounds,167077,A,5.0,44100
4-125929-A-40.wav,helicopter,Exterior/urban noises,125929,A,5.0,44100
2-110010-A-5.wav,cat,Animals,110010,A,5.0,44100
1-19111-A-24.wav,coughing,Human non speech sounds,19111,A,5.0,44100
4-188703-D-8.wav,sheep,Animals,188703,D,5.0,44100
4-191246-A-7.wav,insects,Animals,191246,A,5.0,44100
4-212604-A-15.wav,water drops,Natural soundscapes,212604,A,5.0,44100
4-195497-B-11.wav,sea waves,Natural soundscapes,195497,B,5.0,44100
4-182613-A-11.wav,sea waves,Natural soundscapes,182613,A,5.0,44100
5-210571-A-38.wav,clock tick,Interior/domestic sounds,210571,A,5.0,44100
1-57318-A-13.wav,crickets,Natural soundscapes,57318,A,5.0,44100
1-31482-B-42.wav,siren,Exterior/urban noises,31482,B,5.0,44100
4-185575-A-20.wav,crying baby,Human non speech sounds,185575,A,5.0,44100
2-122066-B-45.wav,train,Exterior/urban noises,122066,B,5.0,44100
4-181707-A-32.wav,keyboard typing,Interior/domestic sounds,181707,A,5.0,44100
2-50668-A-41.wav,chainsaw,Exterior/urban noises,50668,A,5.0,44100
1-51036-A-16.wav,wind,Natural soundscapes,51036,A,5.0,44100
5-157204-A-16.wav,wind,Natural soundscapes,157204,A,5.0,44100
1-85123-A-31.wav,mouse click,Interior/domestic sounds,85123,A,5.0,44100
2-81270-A-1.wav,rooster,Animals,81270,A,5.0,44100
4-172500-C-27.wav,brushing teeth,Human non speech sounds,172500,C,5.0,44100
2-107228-B-44.wav,engine,Exterior/urban noises,107228,B,5.0,44100
1-39835-B-9.wav,crow,Animals,39835,B,5.0,44100
3-148330-A-21.wav,sneezing,Human non speech sounds,148330,A,5.0,44100
3-152007-A-20.wav,crying baby,Human non speech sounds,152007,A,5.0,44100
3-157695-A-0.wav,dog,Animals,157695,A,5.0,44100
3-107123-A-26.wav,laughing,Human non speech sounds,107123,A,5.0,44100
5-197118-A-45.wav,train,Exterior/urban noises,197118,A,5.0,44100
5-234335-A-23.wav,breathing,Human non speech sounds,234335,A,5.0,44100
5-207781-A-17.wav,pouring water,Natural soundscapes,207781,A,5.0,44100
4-150364-B-46.wav,church bells,Exterior/urban noises,150364,B,5.0,44100
5-201170-A-46.wav,church bells,Exterior/urban noises,201170,A,5.0,44100
1-7456-A-13.wav,crickets,Natural soundscapes,7456,A,5.0,44100
3-125548-A-32.wav,keyboard typing,Interior/domestic sounds,125548,A,5.0,44100
1-46938-A-7.wav,insects,Animals,46938,A,5.0,44100
1-208757-E-2.wav,pig,Animals,208757,E,5.0,44100
5-216213-A-13.wav,crickets,Natural soundscapes,216213,A,5.0,44100
3-87936-B-46.wav,church bells,Exterior/urban noises,87936,B,5.0,44100
2-139749-A-15.wav,water drops,Natural soundscapes,139749,A,5.0,44100
1-23094-B-15.wav,water drops,Natural soundscapes,23094,B,5.0,44100
3-128512-B-47.wav,airplane,Exterior/urban noises,128512,B,5.0,44100
3-98869-A-46.wav,church bells,Exterior/urban noises,98869,A,5.0,44100
5-207836-A-29.wav,drinking sipping,Human non speech sounds,207836,A,5.0,44100
4-195305-A-31.wav,mouse click,Interior/domestic sounds,195305,A,5.0,44100
1-1791-A-26.wav,laughing,Human non speech sounds,1791,A,5.0,44100
1-30709-C-23.wav,breathing,Human non speech sounds,30709,C,5.0,44100
2-70280-A-18.wav,toilet flush,Natural soundscapes,70280,A,5.0,44100
2-146877-B-31.wav,mouse click,Interior/domestic sounds,146877,B,5.0,44100
4-218199-D-35.wav,washing machine,Interior/domestic sounds,218199,D,5.0,44100
2-104105-A-19.wav,thunderstorm,Natural soundscapes,104105,A,5.0,44100
1-72695-A-26.wav,laughing,Human non speech sounds,72695,A,5.0,44100
2-64962-A-15.wav,water drops,Natural soundscapes,64962,A,5.0,44100
3-155642-B-11.wav,sea waves,Natural soundscapes,155642,B,5.0,44100
3-146697-A-43.wav,car horn,Exterior/urban noises,146697,A,5.0,44100
5-204114-A-29.wav,drinking sipping,Human non speech sounds,204114,A,5.0,44100
5-253094-D-49.wav,hand saw,Exterior/urban noises,253094,D,5.0,44100
3-132747-A-26.wav,laughing,Human non speech sounds,132747,A,5.0,44100
3-164688-A-38.wav,clock tick,Interior/domestic sounds,164688,A,5.0,44100
5-179496-B-16.wav,wind,Natural soundscapes,179496,B,5.0,44100
3-70962-B-4.wav,frog,Animals,70962,B,5.0,44100
5-248341-A-6.wav,hen,Animals,248341,A,5.0,44100
5-208624-A-38.wav,clock tick,Interior/domestic sounds,208624,A,5.0,44100
5-213836-C-9.wav,crow,Animals,213836,C,5.0,44100
4-186693-A-17.wav,pouring water,Natural soundscapes,186693,A,5.0,44100
5-259640-A-29.wav,drinking sipping,Human non speech sounds,259640,A,5.0,44100
2-102414-B-17.wav,pouring water,Natural soundscapes,102414,B,5.0,44100
2-82077-A-7.wav,insects,Animals,82077,A,5.0,44100
3-138114-A-22.wav,clapping,Human non speech sounds,138114,A,5.0,44100
5-262957-A-22.wav,clapping,Human non speech sounds,262957,A,5.0,44100
3-140199-A-8.wav,sheep,Animals,140199,A,5.0,44100
5-198891-C-8.wav,sheep,Animals,198891,C,5.0,44100
2-144137-A-43.wav,car horn,Exterior/urban noises,144137,A,5.0,44100
5-217158-A-0.wav,dog,Animals,217158,A,5.0,44100
3-152007-D-20.wav,crying baby,Human non speech sounds,152007,D,5.0,44100
4-188703-C-8.wav,sheep,Animals,188703,C,5.0,44100
5-249937-A-22.wav,clapping,Human non speech sounds,249937,A,5.0,44100
3-246513-B-16.wav,wind,Natural soundscapes,246513,B,5.0,44100
5-242490-A-14.wav,chirping birds,Natural soundscapes,242490,A,5.0,44100
5-177957-A-40.wav,helicopter,Exterior/urban noises,177957,A,5.0,44100
4-189838-A-22.wav,clapping,Human non speech sounds,189838,A,5.0,44100
2-79769-A-26.wav,laughing,Human non speech sounds,79769,A,5.0,44100
3-102583-C-49.wav,hand saw,Exterior/urban noises,102583,C,5.0,44100
3-100024-B-27.wav,brushing teeth,Human non speech sounds,100024,B,5.0,44100
2-125821-A-13.wav,crickets,Natural soundscapes,125821,A,5.0,44100
2-102414-C-17.wav,pouring water,Natural soundscapes,102414,C,5.0,44100
3-145387-A-29.wav,drinking sipping,Human non speech sounds,145387,A,5.0,44100
2-51173-A-35.wav,washing machine,Interior/domestic sounds,51173,A,5.0,44100
2-59241-A-35.wav,washing machine,Interior/domestic sounds,59241,A,5.0,44100
5-260434-A-39.wav,glass breaking,Interior/domestic sounds,260434,A,5.0,44100
4-185575-B-20.wav,crying baby,Human non speech sounds,185575,B,5.0,44100
2-122763-B-29.wav,drinking sipping,Human non speech sounds,122763,B,5.0,44100
1-43807-B-47.wav,airplane,Exterior/urban noises,43807,B,5.0,44100
3-148932-A-34.wav,can opening,Interior/domestic sounds,148932,A,5.0,44100
4-212604-C-15.wav,water drops,Natural soundscapes,212604,C,5.0,44100
1-81883-A-21.wav,sneezing,Human non speech sounds,81883,A,5.0,44100
1-97392-A-0.wav,dog,Animals,97392,A,5.0,44100
4-202298-A-31.wav,mouse click,Interior/domestic sounds,202298,A,5.0,44100
2-56926-A-46.wav,church bells,Exterior/urban noises,56926,A,5.0,44100
4-133047-B-5.wav,cat,Animals,133047,B,5.0,44100
5-198891-D-8.wav,sheep,Animals,198891,D,5.0,44100
5-212181-A-38.wav,clock tick,Interior/domestic sounds,212181,A,5.0,44100
2-39945-C-19.wav,thunderstorm,Natural soundscapes,39945,C,5.0,44100
3-157149-A-10.wav,rain,Natural soundscapes,157149,A,5.0,44100
5-220026-A-21.wav,sneezing,Human non speech sounds,220026,A,5.0,44100
3-95695-A-5.wav,cat,Animals,95695,A,5.0,44100
5-251489-A-24.wav,coughing,Human non speech sounds,251489,A,5.0,44100
2-83934-B-5.wav,cat,Animals,83934,B,5.0,44100
5-235644-A-30.wav,door wood knock,Interior/domestic sounds,235644,A,5.0,44100
3-134699-B-16.wav,wind,Natural soundscapes,134699,B,5.0,44100
2-30322-B-12.wav,crackling fire,Natural soundscapes,30322,B,5.0,44100
3-108451-A-17.wav,pouring water,Natural soundscapes,108451,A,5.0,44100
5-210540-A-13.wav,crickets,Natural soundscapes,210540,A,5.0,44100
3-170015-A-0.wav,dog,Animals,170015,A,5.0,44100
3-144692-A-21.wav,sneezing,Human non speech sounds,144692,A,5.0,44100
4-172500-A-27.wav,brushing teeth,Human non speech sounds,172500,A,5.0,44100
4-160036-A-33.wav,door wood creaks,Interior/domestic sounds,160036,A,5.0,44100
3-144827-B-11.wav,sea waves,Natural soundscapes,144827,B,5.0,44100
3-158476-A-12.wav,crackling fire,Natural soundscapes,158476,A,5.0,44100
4-167063-C-11.wav,sea waves,Natural soundscapes,167063,C,5.0,44100
4-176914-A-23.wav,breathing,Human non speech sounds,176914,A,5.0,44100
3-103051-C-19.wav,thunderstorm,Natural soundscapes,103051,C,5.0,44100
4-117627-A-25.wav,footsteps,Human non speech sounds,117627,A,5.0,44100
5-198411-A-20.wav,crying baby,Human non speech sounds,198411,A,5.0,44100
4-181708-A-32.wav,keyboard typing,Interior/domestic sounds,181708,A,5.0,44100
4-198360-A-49.wav,hand saw,Exterior/urban noises,198360,A,5.0,44100
5-202795-A-3.wav,cow,Animals,202795,A,5.0,44100
3-68630-A-40.wav,helicopter,Exterior/urban noises,68630,A,5.0,44100
2-106015-A-44.wav,engine,Exterior/urban noises,106015,A,5.0,44100
4-192068-A-31.wav,mouse click,Interior/domestic sounds,192068,A,5.0,44100
3-159348-A-36.wav,vacuum cleaner,Interior/domestic sounds,159348,A,5.0,44100
2-52001-B-28.wav,snoring,Human non speech sounds,52001,B,5.0,44100
3-253084-B-2.wav,pig,Animals,253084,B,5.0,44100
3-20861-A-8.wav,sheep,Animals,20861,A,5.0,44100
3-112557-A-23.wav,breathing,Human non speech sounds,112557,A,5.0,44100
1-80841-A-13.wav,crickets,Natural soundscapes,80841,A,5.0,44100
5-194899-D-3.wav,cow,Animals,194899,D,5.0,44100
3-163459-A-0.wav,dog,Animals,163459,A,5.0,44100
4-160999-A-10.wav,rain,Natural soundscapes,160999,A,5.0,44100
4-204202-A-29.wav,drinking sipping,Human non speech sounds,204202,A,5.0,44100
5-233607-A-39.wav,glass breaking,Interior/domestic sounds,233607,A,5.0,44100
2-78781-A-47.wav,airplane,Exterior/urban noises,78781,A,5.0,44100
5-218981-A-30.wav,door wood knock,Interior/domestic sounds,218981,A,5.0,44100
3-145774-A-12.wav,crackling fire,Natural soundscapes,145774,A,5.0,44100
2-82274-B-5.wav,cat,Animals,82274,B,5.0,44100
3-152039-B-3.wav,cow,Animals,152039,B,5.0,44100
5-160614-D-48.wav,fireworks,Exterior/urban noises,160614,D,5.0,44100
3-152007-E-20.wav,crying baby,Human non speech sounds,152007,E,5.0,44100
4-119720-A-18.wav,toilet flush,Natural soundscapes,119720,A,5.0,44100
1-101296-B-19.wav,thunderstorm,Natural soundscapes,101296,B,5.0,44100
2-78562-B-37.wav,clock alarm,Interior/domestic sounds,78562,B,5.0,44100
1-64398-A-41.wav,chainsaw,Exterior/urban noises,64398,A,5.0,44100
2-81970-A-7.wav,insects,Animals,81970,A,5.0,44100
2-130978-A-21.wav,sneezing,Human non speech sounds,130978,A,5.0,44100
1-21934-A-38.wav,clock tick,Interior/domestic sounds,21934,A,5.0,44100
3-253084-A-2.wav,pig,Animals,253084,A,5.0,44100
1-53663-A-24.wav,coughing,Human non speech sounds,53663,A,5.0,44100
1-80785-A-7.wav,insects,Animals,80785,A,5.0,44100
3-110536-A-26.wav,laughing,Human non speech sounds,110536,A,5.0,44100
2-66637-A-20.wav,crying baby,Human non speech sounds,66637,A,5.0,44100
5-212730-A-17.wav,pouring water,Natural soundscapes,212730,A,5.0,44100
3-122110-A-46.wav,church bells,Exterior/urban noises,122110,A,5.0,44100
5-244315-A-6.wav,hen,Animals,244315,A,5.0,44100
2-77346-A-46.wav,church bells,Exterior/urban noises,77346,A,5.0,44100
1-88409-B-45.wav,train,Exterior/urban noises,88409,B,5.0,44100
1-172649-F-40.wav,helicopter,Exterior/urban noises,172649,F,5.0,44100
2-68595-A-15.wav,water drops,Natural soundscapes,68595,A,5.0,44100
1-7973-A-7.wav,insects,Animals,7973,A,5.0,44100
2-102414-G-17.wav,pouring water,Natural soundscapes,102414,G,5.0,44100
5-103422-A-2.wav,pig,Animals,103422,A,5.0,44100
3-145719-A-17.wav,pouring water,Natural soundscapes,145719,A,5.0,44100
2-160888-A-47.wav,airplane,Exterior/urban noises,160888,A,5.0,44100
5-212454-A-0.wav,dog,Animals,212454,A,5.0,44100
4-165606-A-45.wav,train,Exterior/urban noises,165606,A,5.0,44100
1-26806-A-1.wav,rooster,Animals,26806,A,5.0,44100
3-159346-B-36.wav,vacuum cleaner,Interior/domestic sounds,159346,B,5.0,44100
5-211197-A-24.wav,coughing,Human non speech sounds,211197,A,5.0,44100
3-172881-A-48.wav,fireworks,Exterior/urban noises,172881,A,5.0,44100
1-46744-A-36.wav,vacuum cleaner,Interior/domestic sounds,46744,A,5.0,44100
1-57795-A-8.wav,sheep,Animals,57795,A,5.0,44100
5-244315-C-6.wav,hen,Animals,244315,C,5.0,44100
2-85434-A-27.wav,brushing teeth,Human non speech sounds,85434,A,5.0,44100
1-31251-B-6.wav,hen,Animals,31251,B,5.0,44100
3-156558-A-21.wav,sneezing,Human non speech sounds,156558,A,5.0,44100
5-233312-A-28.wav,snoring,Human non speech sounds,233312,A,5.0,44100
2-134049-A-6.wav,hen,Animals,134049,A,5.0,44100
1-62850-A-38.wav,clock tick,Interior/domestic sounds,62850,A,5.0,44100
1-87565-A-29.wav,drinking sipping,Human non speech sounds,87565,A,5.0,44100
2-137162-A-11.wav,sea waves,Natural soundscapes,137162,A,5.0,44100
2-72547-D-14.wav,chirping birds,Natural soundscapes,72547,D,5.0,44100
5-188945-A-45.wav,train,Exterior/urban noises,188945,A,5.0,44100
5-199284-B-45.wav,train,Exterior/urban noises,199284,B,5.0,44100
3-100024-A-27.wav,brushing teeth,Human non speech sounds,100024,A,5.0,44100
1-58923-A-27.wav,brushing teeth,Human non speech sounds,58923,A,5.0,44100
4-205738-A-22.wav,clapping,Human non speech sounds,205738,A,5.0,44100
2-52789-A-4.wav,frog,Animals,52789,A,5.0,44100
4-182041-A-30.wav,door wood knock,Interior/domestic sounds,182041,A,5.0,44100
1-75162-A-9.wav,crow,Animals,75162,A,5.0,44100
2-52001-A-28.wav,snoring,Human non speech sounds,52001,A,5.0,44100
2-83688-A-34.wav,can opening,Interior/domestic sounds,83688,A,5.0,44100
5-205090-A-32.wav,keyboard typing,Interior/domestic sounds,205090,A,5.0,44100
2-99955-C-7.wav,insects,Animals,99955,C,5.0,44100
2-110417-B-28.wav,snoring,Human non speech sounds,110417,B,5.0,44100
3-158056-A-31.wav,mouse click,Interior/domestic sounds,158056,A,5.0,44100
1-53670-A-18.wav,toilet flush,Natural soundscapes,53670,A,5.0,44100
1-94036-A-22.wav,clapping,Human non speech sounds,94036,A,5.0,44100
3-154957-A-1.wav,rooster,Animals,154957,A,5.0,44100
4-161105-A-47.wav,airplane,Exterior/urban noises,161105,A,5.0,44100
3-146972-A-5.wav,cat,Animals,146972,A,5.0,44100
2-32515-D-4.wav,frog,Animals,32515,D,5.0,44100
1-110389-A-0.wav,dog,Animals,110389,A,5.0,44100
3-117883-A-37.wav,clock alarm,Interior/domestic sounds,117883,A,5.0,44100
1-15689-A-4.wav,frog,Animals,15689,A,5.0,44100
2-37806-C-40.wav,helicopter,Exterior/urban noises,37806,C,5.0,44100
2-65750-A-1.wav,rooster,Animals,65750,A,5.0,44100
2-76408-A-22.wav,clapping,Human non speech sounds,76408,A,5.0,44100
2-117795-B-3.wav,cow,Animals,117795,B,5.0,44100
1-19898-B-41.wav,chainsaw,Exterior/urban noises,19898,B,5.0,44100
5-253085-A-3.wav,cow,Animals,253085,A,5.0,44100
5-214362-A-17.wav,pouring water,Natural soundscapes,214362,A,5.0,44100
1-60460-A-36.wav,vacuum cleaner,Interior/domestic sounds,60460,A,5.0,44100
2-81731-A-10.wav,rain,Natural soundscapes,81731,A,5.0,44100
5-235893-A-28.wav,snoring,Human non speech sounds,235893,A,5.0,44100
3-150979-C-40.wav,helicopter,Exterior/urban noises,150979,C,5.0,44100
3-164216-B-6.wav,hen,Animals,164216,B,5.0,44100
1-115545-C-48.wav,fireworks,Exterior/urban noises,115545,C,5.0,44100
4-208021-A-1.wav,rooster,Animals,208021,A,5.0,44100
5-200329-C-8.wav,sheep,Animals,200329,C,5.0,44100
3-147343-A-34.wav,can opening,Interior/domestic sounds,147343,A,5.0,44100
4-170247-B-12.wav,crackling fire,Natural soundscapes,170247,B,5.0,44100
5-260433-A-39.wav,glass breaking,Interior/domestic sounds,260433,A,5.0,44100
5-243773-A-44.wav,engine,Exterior/urban noises,243773,A,5.0,44100
5-236299-A-34.wav,can opening,Interior/domestic sounds,236299,A,5.0,44100
2-80313-A-28.wav,snoring,Human non speech sounds,80313,A,5.0,44100
5-251957-A-47.wav,airplane,Exterior/urban noises,251957,A,5.0,44100
2-158746-D-2.wav,pig,Animals,158746,D,5.0,44100
1-54752-A-18.wav,toilet flush,Natural soundscapes,54752,A,5.0,44100
3-120526-B-37.wav,clock alarm,Interior/domestic sounds,120526,B,5.0,44100
5-213836-A-9.wav,crow,Animals,213836,A,5.0,44100
4-188703-A-8.wav,sheep,Animals,188703,A,5.0,44100
5-200329-B-8.wav,sheep,Animals,200329,B,5.0,44100
4-204123-A-39.wav,glass breaking,Interior/domestic sounds,204123,A,5.0,44100
5-242932-B-26.wav,laughing,Human non speech sounds,242932,B,5.0,44100
1-94231-B-32.wav,keyboard typing,Interior/domestic sounds,94231,B,5.0,44100
5-213802-A-12.wav,crackling fire,Natural soundscapes,213802,A,5.0,44100
5-244327-A-34.wav,can opening,Interior/domestic sounds,244327,A,5.0,44100
4-191327-A-38.wav,clock tick,Interior/domestic sounds,191327,A,5.0,44100
2-70366-A-33.wav,door wood creaks,Interior/domestic sounds,70366,A,5.0,44100
3-151081-B-20.wav,crying baby,Human non speech sounds,151081,B,5.0,44100
1-30039-A-26.wav,laughing,Human non speech sounds,30039,A,5.0,44100
1-94231-A-32.wav,keyboard typing,Interior/domestic sounds,94231,A,5.0,44100
2-99955-B-7.wav,insects,Animals,99955,B,5.0,44100
2-119161-C-8.wav,sheep,Animals,119161,C,5.0,44100
4-183882-A-28.wav,snoring,Human non speech sounds,183882,A,5.0,44100
4-196671-A-8.wav,sheep,Animals,196671,A,5.0,44100
3-151080-A-20.wav,crying baby,Human non speech sounds,151080,A,5.0,44100
2-106015-B-44.wav,engine,Exterior/urban noises,106015,B,5.0,44100
1-47273-A-21.wav,sneezing,Human non speech sounds,47273,A,5.0,44100
5-250629-A-37.wav,clock alarm,Interior/domestic sounds,250629,A,5.0,44100
2-154688-A-31.wav,mouse click,Interior/domestic sounds,154688,A,5.0,44100
4-209698-A-37.wav,clock alarm,Interior/domestic sounds,209698,A,5.0,44100
5-197988-A-46.wav,church bells,Exterior/urban noises,197988,A,5.0,44100
1-81001-A-30.wav,door wood knock,Interior/domestic sounds,81001,A,5.0,44100
5-171118-A-26.wav,laughing,Human non speech sounds,171118,A,5.0,44100
4-200330-B-6.wav,hen,Animals,200330,B,5.0,44100
4-144083-C-16.wav,wind,Natural soundscapes,144083,C,5.0,44100
5-253094-C-49.wav,hand saw,Exterior/urban noises,253094,C,5.0,44100
3-141559-A-45.wav,train,Exterior/urban noises,141559,A,5.0,44100
3-124958-A-28.wav,snoring,Human non speech sounds,124958,A,5.0,44100
5-197121-B-45.wav,train,Exterior/urban noises,197121,B,5.0,44100
3-104958-A-12.wav,crackling fire,Natural soundscapes,104958,A,5.0,44100
2-72547-C-14.wav,chirping birds,Natural soundscapes,72547,C,5.0,44100
1-47250-A-41.wav,chainsaw,Exterior/urban noises,47250,A,5.0,44100
2-28314-B-12.wav,crackling fire,Natural soundscapes,28314,B,5.0,44100
4-218304-B-25.wav,footsteps,Human non speech sounds,218304,B,5.0,44100
1-84705-A-39.wav,glass breaking,Interior/domestic sounds,84705,A,5.0,44100
1-9887-A-49.wav,hand saw,Exterior/urban noises,9887,A,5.0,44100
3-151557-A-28.wav,snoring,Human non speech sounds,151557,A,5.0,44100
1-48413-A-38.wav,clock tick,Interior/domestic sounds,48413,A,5.0,44100
4-232495-A-6.wav,hen,Animals,232495,A,5.0,44100
5-200461-B-11.wav,sea waves,Natural soundscapes,200461,B,5.0,44100
5-213836-B-9.wav,crow,Animals,213836,B,5.0,44100
2-81970-C-7.wav,insects,Animals,81970,C,5.0,44100
3-152912-A-26.wav,laughing,Human non speech sounds,152912,A,5.0,44100
4-151242-A-37.wav,clock alarm,Interior/domestic sounds,151242,A,5.0,44100
1-211527-C-20.wav,crying baby,Human non speech sounds,211527,C,5.0,44100
1-50455-A-44.wav,engine,Exterior/urban noises,50455,A,5.0,44100
4-212604-B-15.wav,water drops,Natural soundscapes,212604,B,5.0,44100
4-186936-A-44.wav,engine,Exterior/urban noises,186936,A,5.0,44100
4-187769-B-14.wav,chirping birds,Natural soundscapes,187769,B,5.0,44100
4-176638-A-43.wav,car horn,Exterior/urban noises,176638,A,5.0,44100
2-106487-A-44.wav,engine,Exterior/urban noises,106487,A,5.0,44100
4-181999-A-36.wav,vacuum cleaner,Interior/domestic sounds,181999,A,5.0,44100
4-164064-B-1.wav,rooster,Animals,164064,B,5.0,44100
3-111102-B-46.wav,church bells,Exterior/urban noises,111102,B,5.0,44100
3-136608-A-16.wav,wind,Natural soundscapes,136608,A,5.0,44100
4-154405-B-27.wav,brushing teeth,Human non speech sounds,154405,B,5.0,44100
1-172649-E-40.wav,helicopter,Exterior/urban noises,172649,E,5.0,44100
5-177957-B-40.wav,helicopter,Exterior/urban noises,177957,B,5.0,44100
4-175846-A-43.wav,car horn,Exterior/urban noises,175846,A,5.0,44100
3-68630-B-40.wav,helicopter,Exterior/urban noises,68630,B,5.0,44100
4-216349-A-34.wav,can opening,Interior/domestic sounds,216349,A,5.0,44100
5-160614-C-48.wav,fireworks,Exterior/urban noises,160614,C,5.0,44100
5-251971-A-47.wav,airplane,Exterior/urban noises,251971,A,5.0,44100
4-212698-A-39.wav,glass breaking,Interior/domestic sounds,212698,A,5.0,44100
4-250869-A-2.wav,pig,Animals,250869,A,5.0,44100
2-120587-A-6.wav,hen,Animals,120587,A,5.0,44100
3-185313-A-31.wav,mouse click,Interior/domestic sounds,185313,A,5.0,44100
5-197913-A-18.wav,toilet flush,Natural soundscapes,197913,A,5.0,44100
2-43806-A-42.wav,siren,Exterior/urban noises,43806,A,5.0,44100
1-81851-A-31.wav,mouse click,Interior/domestic sounds,81851,A,5.0,44100
4-172180-A-32.wav,keyboard typing,Interior/domestic sounds,172180,A,5.0,44100
4-59579-B-20.wav,crying baby,Human non speech sounds,59579,B,5.0,44100
2-120218-A-30.wav,door wood knock,Interior/domestic sounds,120218,A,5.0,44100
4-182034-A-30.wav,door wood knock,Interior/domestic sounds,182034,A,5.0,44100
4-133895-A-7.wav,insects,Animals,133895,A,5.0,44100
5-215172-A-13.wav,crickets,Natural soundscapes,215172,A,5.0,44100
1-60997-A-20.wav,crying baby,Human non speech sounds,60997,A,5.0,44100
2-80844-A-13.wav,crickets,Natural soundscapes,80844,A,5.0,44100
2-83667-A-34.wav,can opening,Interior/domestic sounds,83667,A,5.0,44100
3-108160-A-23.wav,breathing,Human non speech sounds,108160,A,5.0,44100
1-118559-A-17.wav,pouring water,Natural soundscapes,118559,A,5.0,44100
3-124925-A-9.wav,crow,Animals,124925,A,5.0,44100
2-85292-A-24.wav,coughing,Human non speech sounds,85292,A,5.0,44100
4-213915-A-3.wav,cow,Animals,213915,A,5.0,44100
